Frame,Time,Speed_kmh,Target_Speed,Steer,Throttle,Brake,State,Lane_ID,Front_Dist,L_Free,R_Free
877,43.85,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
878,43.90,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
879,43.95,0.10,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
880,44.00,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
881,44.05,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
882,44.10,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
883,44.15,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
884,44.20,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
885,44.25,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
886,44.30,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
887,44.35,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
888,44.40,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
889,44.45,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
890,44.50,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
891,44.55,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
892,44.60,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
893,44.65,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
894,44.70,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
895,44.75,0.09,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
896,44.80,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
897,44.85,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
898,44.90,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
899,44.95,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
900,45.00,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
901,45.05,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
902,45.10,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
903,45.15,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
904,45.20,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
905,45.25,0.11,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
906,45.30,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
907,45.35,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
908,45.40,0.09,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
909,45.45,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
910,45.50,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
911,45.55,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
912,45.60,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
913,45.65,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
914,45.70,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
915,45.75,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
916,45.80,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
917,45.85,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
918,45.90,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
919,45.95,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
920,46.00,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
921,46.05,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
922,46.10,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
923,46.15,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
924,46.20,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
925,46.25,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
926,46.30,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
927,46.35,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
928,46.40,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
929,46.45,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
930,46.50,0.10,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
931,46.55,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
932,46.60,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
933,46.65,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
934,46.70,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
935,46.75,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
936,46.80,0.10,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
937,46.85,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
938,46.90,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
939,46.95,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
940,47.00,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
941,47.05,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
942,47.10,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
943,47.15,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
944,47.20,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
945,47.25,0.11,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
946,47.30,0.09,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
947,47.35,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
948,47.40,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
949,47.45,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
950,47.50,0.10,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
951,47.55,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
952,47.60,0.12,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
953,47.65,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
954,47.70,0.10,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
955,47.75,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
956,47.80,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
957,47.85,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
958,47.90,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
959,47.95,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
960,48.00,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
961,48.05,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
962,48.10,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
963,48.15,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
964,48.20,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
965,48.25,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
966,48.30,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
967,48.35,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
968,48.40,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
969,48.45,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
970,48.50,0.10,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
971,48.55,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
972,48.60,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
973,48.65,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
974,48.70,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
975,48.75,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
976,48.80,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
977,48.85,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
978,48.90,0.10,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
979,48.95,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
980,49.00,0.09,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
981,49.05,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
982,49.10,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
983,49.15,0.10,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
984,49.20,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
985,49.25,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
986,49.30,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
987,49.35,0.11,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
988,49.40,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
989,49.45,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
990,49.50,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
991,49.55,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
992,49.60,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
993,49.65,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
994,49.70,0.09,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
995,49.75,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
996,49.80,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
997,49.85,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
998,49.90,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
999,49.95,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1000,50.00,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1001,50.05,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1002,50.10,0.09,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1003,50.15,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1004,50.20,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1005,50.25,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1006,50.30,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1007,50.35,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1008,50.40,0.12,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1009,50.45,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1010,50.50,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1011,50.55,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1012,50.60,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1013,50.65,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1014,50.70,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1015,50.75,0.09,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1016,50.80,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1017,50.85,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1018,50.90,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1019,50.95,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1020,51.00,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1021,51.05,0.12,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1022,51.10,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1023,51.15,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1024,51.20,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1025,51.25,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1026,51.30,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1027,51.35,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1028,51.40,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1029,51.45,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1030,51.50,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1031,51.55,0.10,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1032,51.60,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1033,51.65,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1034,51.70,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1035,51.75,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1036,51.80,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1037,51.85,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1038,51.90,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1039,51.95,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1040,52.00,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1041,52.05,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1042,52.10,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1043,52.15,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1044,52.20,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1045,52.25,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1046,52.30,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1047,52.35,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1048,52.40,0.12,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1049,52.45,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1050,52.50,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1051,52.55,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1052,52.60,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1053,52.65,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1054,52.70,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1055,52.75,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1056,52.80,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1057,52.85,0.10,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1058,52.90,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1059,52.95,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1060,53.00,0.09,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1061,53.05,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1062,53.10,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1063,53.15,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1064,53.20,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1065,53.25,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1066,53.30,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1067,53.35,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1068,53.40,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1069,53.45,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1070,53.50,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1071,53.55,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1072,53.60,0.11,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1073,53.65,0.11,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1074,53.70,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1075,53.75,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1076,53.80,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1077,53.85,0.12,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1078,53.90,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1079,53.95,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1080,54.00,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1081,54.05,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1082,54.10,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1083,54.15,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1084,54.20,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1085,54.25,0.11,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1086,54.30,0.12,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1087,54.35,0.10,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1088,54.40,0.13,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1089,54.45,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1090,54.50,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1091,54.55,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1092,54.60,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1093,54.65,0.12,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1094,54.70,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1095,54.75,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1096,54.80,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1097,54.85,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1098,54.90,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1099,54.95,0.10,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1100,55.00,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1101,55.05,0.10,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1102,55.10,0.09,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1103,55.15,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1104,55.20,0.10,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1105,55.25,0.08,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1106,55.30,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1107,55.35,0.09,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1108,55.40,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1109,55.45,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1110,55.50,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1111,55.55,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1112,55.60,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1113,55.65,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1114,55.70,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1115,55.75,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1116,55.80,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1117,55.85,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1118,55.90,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1119,55.95,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1120,56.00,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1121,56.05,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1122,56.10,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1123,56.15,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1124,56.20,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1125,56.25,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1126,56.30,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1127,56.35,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1128,56.40,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1129,56.45,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1130,56.50,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1131,56.55,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1132,56.60,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1133,56.65,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1134,56.70,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1135,56.75,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1136,56.80,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1137,56.85,0.07,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1138,56.90,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1139,56.95,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1140,57.00,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1141,57.05,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1142,57.10,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1143,57.15,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1144,57.20,0.06,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1145,57.25,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1146,57.30,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1147,57.35,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1148,57.40,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1149,57.45,0.04,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1150,57.50,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1151,57.55,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1152,57.60,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1153,57.65,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1154,57.70,0.03,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1155,57.75,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1156,57.80,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1157,57.85,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1158,57.90,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1159,57.95,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1160,58.00,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1161,58.05,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1162,58.10,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1163,58.15,0.05,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1164,58.20,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1165,58.25,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1166,58.30,0.00,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1167,58.35,0.02,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
1168,58.40,0.01,70.00,-1.0000,1.00,0.00,KEEP_LANE,1,999.00,False,False
